"lot_id","source_url","audit_row","upstream_title","mapping_kind","catalog_status","peated_ids","possible_peated_ids","catalog_bottle","reason"
"5278157a","https://whiskyauctioneer.com/whisky-lot/5278157a/yamazaki-smws-19-year-old-11910-i-wish-it-could-be-christmas-every-day","2408","Yamazaki SMWS 19 Year Old 119.10 - 'I wish it could be Christmas every day'","final_evidence","EXISTING — exact bottle verified; no changes","B51744","","Yamazaki SMWS 19 Year Old 119.10 - 'I wish it could be Christmas every day'","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"5278232","https://whiskyauctioneer.com/whisky-lot/5278232/horse-guards-8-year-old-scotch-whisky","1509","Horse Guards 8 Year Old Scotch Whisky","final_evidence","ADDED — optional facts left blank","B52786","","Horse Guards 8-year-old","The component distilleries, exact date, vintage and release year, maturation, cask strength, natural-color and chill-filtration status, cask numbers, outturn, PPM and flavor profile remain unknown. The independent 1960s estimate is not stored as an exact year. Exact clean front and back images saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5278242","https://whiskyauctioneer.com/whisky-lot/5278242/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278507","https://whiskyauctioneer.com/whisky-lot/5278507/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278508","https://whiskyauctioneer.com/whisky-lot/5278508/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278509","https://whiskyauctioneer.com/whisky-lot/5278509/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278510","https://whiskyauctioneer.com/whisky-lot/5278510/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278511","https://whiskyauctioneer.com/whisky-lot/5278511/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278512","https://whiskyauctioneer.com/whisky-lot/5278512/ardnamurchan-ad1014-ck293","6","Ardnamurchan AD/10:14 CK.293","final_evidence","ADDED — optional facts left blank","B52473","","Ardnamurchan AD/","Stated age and confirmed NAS status are not established by the small label text; no age inferred from years. Cask strength has only one exact secondary claim; producer says typically rather than always. Colour, filtration, malt PPM, release date and flavor profile remain null. Unpeated is not converted to numerical zero PPM. No exact release date inferred from the bottling year."
"5278558","https://whiskyauctioneer.com/whisky-lot/5278558/caol-ila-25-year-old-limited-batch","21","Caol Ila 25 Year Old Limited Batch","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5278560","https://whiskyauctioneer.com/whisky-lot/5278560/caol-ila-25-year-old-limited-batch","21","Caol Ila 25 Year Old Limited Batch","final_evidence","ADDED — optional facts left blank","B52463","","Caol Ila Single Malt Scotch Whisky - Limited Batch","Vintage, bottling and release dates, maturation, cask number, single-cask status, cask strength, colour, filtration and PPM are not established. No flavor category inferred. Flora & Fauna is not assigned as a series solely from reused artwork. The archive variant ID is not an image filename: label-21.jpg was an unrelated WhistlePig image and is rejected, never uploaded."
"5278561","https://whiskyauctioneer.com/whisky-lot/5278561/caol-ila-25-year-old-limited-batch","21","Caol Ila 25 Year Old Limited Batch","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5279366","https://whiskyauctioneer.com/whisky-lot/5279366/macallan-x-sir-peter-blake-estate-community-and-distillery","5","Macallan x Sir Peter Blake An Estate, A Community and A Distillery","final_evidence","ADDED — optional facts left blank","B52476","","The Macallan An Estate, A Community and A Distillery","No exact vintage, bottling year, maturation statement, cask number, outturn, cask-strength status, single-cask status, filtration, malt PPM or flavor profile established. Do not copy 1967 vintage or collection-level 13-bottle counts from other Anecdotes works. Month of release is corroborated; day remains null. Natural colour is printed on the selected exact producer image."
"5279488","https://whiskyauctioneer.com/whisky-lot/5279488/tormore-2009-legacy-casks","1308","Tormore 2009 Legacy Casks","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5279495","https://whiskyauctioneer.com/whisky-lot/5279495/lindores-abbey-aqua-vitae-batch-no001","173","Lindores Abbey Aqua Vitae Batch No.001","review_lead_only","excluded_non_whisky","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5279513","https://whiskyauctioneer.com/whisky-lot/5279513/caol-ila-1966-special-selection-19-year-old","424","Caol Ila 1966 Special Selection 19 Year Old","final_evidence","ADDED — optional facts left blank","B52732","","Intertrade Caol Ila - Special Selection","Single-cask, colour and filtration flags lack corroboration. Auction sherry-cask classification is not producer-worded maturation, so maturation stays null. Malt PPM, release date, cask number and flavor profile remain unknown. Keep the printed Special Selection descriptor in edition, not technical facts in name. No aliases or extra ingestion references. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5279579","https://whiskyauctioneer.com/whisky-lot/5279579/balvenie-moscatel-cask-13-year-old","11","Balvenie Moscatel Cask 13 Year Old","final_evidence","ADDED — optional facts left blank","B52477","","The Balvenie Moscatel Cask - Taiwan Exclusive","All dates remain null. Auction 2024 metadata and a production bottle code do not prove a marketed 2024 edition, bottling year or release date. Natural colour, filtration, cask strength, single-cask status, PPM, cask number, outturn and flavor profile are unconfirmed. No age-to-vintage calculation. Cask Finishes membership is not inferred merely from finishing. Taiwan Exclusive is explicitly marketed and printed."
"5279585","https://whiskyauctioneer.com/whisky-lot/5279585/lakes-whiskymakers-reserve-no7","2601","Lakes The Whiskymaker's Reserve No.7","final_evidence","EXISTING — exact bottle verified; no changes","B46017","","Lakes The Whiskymaker's Reserve No.7","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"5279751","https://whiskyauctioneer.com/learn/explore-whisky/bottles/cockburn-6-year-old-single-malt?v=5279751","1358","Cockburn 6 Year Old Single Malt","final_evidence","ADDED — optional facts left blank","B52776","","Cockburn Single Malt","The actual distillery and bottler, exact bottling and release dates, cask strength, color and filtration claims, cask number, outturn, PPM and flavor profile remain unknown. The 1990s date is an auction estimate and is not stored as an exact year. Istituto Enologico Italiano is named only as importer and distributor, so it is not stored as bottler. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5279763","https://whiskyauctioneer.com/whisky-lot/5279763/arran-1997-jambala-estates-27-year-old","20","Arran 1997 Jambala Estates 27 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5279764","https://whiskyauctioneer.com/whisky-lot/5279764/arran-1997-jambala-estates-27-year-old","20","Arran 1997 Jambala Estates 27 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5279765","https://whiskyauctioneer.com/whisky-lot/5279765/arran-1997-jambala-estates-27-year-old","20","Arran 1997 Jambala Estates 27 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
